"state","city","longitud","latitude"
"SONORA","Fronteras","-10956159660","3089835798"
"SONORA","Granados","-10931291567","2986319897"
"SONORA","Guaymas","-11090285468","2792405759"
"SONORA","Hermosillo","-11096540887","2909246384"
"SONORA","Huachinera","-10895790757","3020843030"
"SONORA","Huasabas","-10930185550","2990657560"
"SONORA","Huatabampo","-10964836374","2683368317"
"SONORA","Huepac","-11021402694","2990889813"
"SONORA","Imuris","-11086091575","3077865321"
"SONORA","Naco","-10994949759","3133188595"
"SONORA","Nacori Chico","-10898015036","2968182553"
"SONORA","Nacozari de Garcia","-10969103592","3038034309"
"SONORA","Navojoa","-10945205016","2706904463"
"SONORA","Nogales","-11094707412","3130329309"
"SONORA","Onavas","-10952894381","2846039918"
"SONORA","Opodepe","-11062675735","2992481236"
"SONORA","Oquitoa","-11173397916","3074030000"
"SONORA","Pitiquito","-11206736294","3068502489"
"SONORA","Puerto Peñasco","-11353650034","3132642214"
"SONORA","Quiriego","-10925244369","2752167510"
"SONORA","Sahuaripa","-10923447894","2905561347"
"SONORA","San Felipe de Jesus","-11023790650","2986497230"
"SONORA","San Javier","-10973993692","2859511521"
"SONORA","San Luis Rio Colorado","-11477089214","3241605033"
"SONORA","San Miguel de Horcasitas","-11072751299","2948716687"
"SONORA","San Pedro de la Cueva","-10973923562","2928500998"
"SONORA","Santa Cruz","-11059617063","3123703674"
"SONORA","Saric","-11137953259","3110358429"
"SONORA","Soyopa","-10963518454","2876327712"
"SONORA","Suaqui Grande","-10988729534","2839169557"
"SONORA","Tepache","-10952734562","2953255925"
"SONORA","Trincheras","-11153161682","3039922821"
"SONORA","Tubutama","-11145709753","3087970235"
"SONORA","Ures","-11038187028","2942560625"
"SONORA","Villa Pesqueira","-10996843036","2911882506"
"SONORA","Yecora","-10892338522","2837133001"
"SONORA","General Plutarco Elias Calles","-11285123247","3186278344"
"SONORA","San Ignacio Rio Muerto","-11024838553","2741495296"
"TABASCO","Balancan","-9152675379","1781479351"
"TABASCO","Centla","-9265169662","1853089210"
"TABASCO","Centro","-9293662321","1797813919"
"TABASCO","Comalcalco","-9323239854","1825404559"
"TABASCO","Cunduacan","-9317600906","1806779083"
"TABASCO","Huimanguillo","-9339601714","1783061459"
"TABASCO","Jalapa","-9280904830","1772271093"
"TABASCO","Jalpa de Mendez","-9306312281","1817357925"
"TABASCO","Jonuta","-9213525812","1808996432"
"TABASCO","Macuspana","-9259487098","1775905231"
"TABASCO","Nacajuca","-9301921318","1816942508"
"TABASCO","Paraiso","-9321993392","1840526541"
"TABASCO","Tacotalpa","-9282786704","1759490875"
"TABASCO","Teapa","-9294917196","1755336114"
"TABASCO","Tenosique","-9141861606","1745267393"
"TAMAULIPAS","Altamira","-9796688262","2243004977"
"TAMAULIPAS","Antiguo Morelos","-9908429633","2255321346"
"TAMAULIPAS","Burgos","-9880815564","2494631823"
"TAMAULIPAS","Casas","-9873753574","2372684538"
"TAMAULIPAS","Ciudad Madero","-9785292871","2227066215"
"TAMAULIPAS","Cruillas","-9853503646","2475176720"
"TAMAULIPAS","Gonzalez","-9842691752","2282616569"
"TAMAULIPAS","Güemez","-9900916287","2392364809"
"TAMAULIPAS","Gustavo Diaz Ordaz","-9859514276","2623001093"
"TAMAULIPAS","Jaumave","-9937505602","2340710477"
"TAMAULIPAS","Llera","-9902476634","2331619071"
"TAMAULIPAS","Mainero","-9961436814","2455980811"
"TAMAULIPAS","El Mante","-9896288601","2273606580"
"TAMAULIPAS","Mendez","-9858951516","2512067657"
"TAMAULIPAS","Mier","-9914945850","2643529735"
"TAMAULIPAS","Miguel Aleman","-9902417514","2640077434"
"TAMAULIPAS","Miquihuana","-9975321218","2357566730"
"TAMAULIPAS","Nuevo Laredo","-9952036657","2744650881"
"TAMAULIPAS","Nuevo Morelos","-9922215250","2253483948"
"TAMAULIPAS","Padilla","-9890854413","2405133599"
"TAMAULIPAS","Palmillas","-9954380993","2329679095"
"TAMAULIPAS","Reynosa","-9831122469","2604411891"
"TAMAULIPAS","Rio Bravo","-9809492332","2598934497"
"TAMAULIPAS","San Carlos","-9893997700","2458489383"
"TAMAULIPAS","Soto la Marina","-9820714895","2376522982"
"TAMAULIPAS","Tampico","-9785379199","2221828317"
"TAMAULIPAS","Tula","-9970947731","2300098340"
"TAMAULIPAS","Valle Hermoso","-9780191536","2567460628"
"TAMAULIPAS","Xicotencatl","-9893230561","2300057979"
"TLAXCALA","Amaxac de Guerrero","-9816550994","1934209320"
"TLAXCALA","Apetatitlan de Antonio Carvajal","-9819702581","1933394562"
"TLAXCALA","Atlangatepec","-9820800385","1953207371"
"TLAXCALA","Atltzayanca","-9779471331","1943021617"
"TLAXCALA","Apizaco","-9814720173","1942009549"
"TLAXCALA","Calpulalpan","-9857730390","1958893143"
"TLAXCALA","El Carmen Tequexquitla","-9766202800","1932384492"
"TLAXCALA","Cuapiaxtla","-9776941275","1929860968"
"TLAXCALA","Cuaxomulco","-9810680018","1935589025"
"TLAXCALA","Chiautempan","-9819623500","1931278396"
"TLAXCALA","Muñoz de Domingo Arenas","-9820851068","1947884281"
"TLAXCALA","Españita","-9842466054","1946297878"
"TLAXCALA","Huamantla","-9791442048","1931142778"
"TLAXCALA","Hueyotlipan","-9835619960","1947354323"
"TLAXCALA","Ixtacuixtla de Mariano Matamoros","-9837596280","1932672322"
"TLAXCALA","Ixtenco","-9789335062","1925317003"
"TLAXCALA","Mazatecochco de Jose Maria Morelos","-9818904685","1917751797"
"TLAXCALA","Contla de Juan Cuamatzi","-9816277581","1933089913"
"TLAXCALA","Tepetitla de Lardizabal","-9838184256","1926414040"
"TLAXCALA","Sanctorum de Lazaro Cardenas","-9847129013","1949187934"
"TLAXCALA","Nanacamilpa de Mariano Arista","-9853647580","1949250606"
"TLAXCALA","Acuamanala de Miguel Hidalgo","-9819853321","1922452217"
"TLAXCALA","Nativitas","-9831342733","1922988413"
"TLAXCALA","Panotla","-9827023049","1931741435"
"TLAXCALA","San Pablo del Monte","-9817786239","1912000041"
"TLAXCALA","Santa Cruz Tlaxcala","-9815189413","1935334254"
"TLAXCALA","Teolocholco","-9819088359","1924455872"
"TLAXCALA","Tepeyanco","-9824208489","1924645710"
"TLAXCALA","Terrenate","-9791986254","1947692683"
"TLAXCALA","Tetla de la Solidaridad","-9810673522","1946091392"
"TLAXCALA","Tetlatlahuca","-9829786406","1923827209"
"TLAXCALA","Tlaxcala","-9824069579","1931482329"
"TLAXCALA","Tocatlan","-9802884604","1939111048"
"TLAXCALA","Totolac","-9826011557","1932275208"
"TLAXCALA","Ziltlaltepec de Trinidad Sanchez Santos","-9790873107","1920605683"
"TLAXCALA","Tzompantepec","-9809121866","1937677722"
"TLAXCALA","Xaloztoc","-9805176887","1940506720"
"TLAXCALA","Xaltocan","-9819615480","1943393499"
"TLAXCALA","Papalotla de Xicohtencatl","-9821288848","1916636418"
"TLAXCALA","Xicohtzinco","-9823642914","1917702355"
"TLAXCALA","Yauhquemehcan","-9817995506","1941008264"
"TLAXCALA","Zacatelco","-9825065211","1919710635"
"TLAXCALA","La Magdalena Tlaltelulco","-9820244862","1929027053"
"TLAXCALA","San Damian Texoloc","-9829268954","1928611006"
"TLAXCALA","San Francisco Tetlanohcan","-9816554038","1926098104"
"TLAXCALA","San Jeronimo Zacualpan","-9826246781","1924160595"
"TLAXCALA","San Jose Teacalco","-9806235146","1933434800"
"TLAXCALA","San Juan Huactzinco","-9824348742","1923531990"
"TLAXCALA","San Lorenzo Axocomanitla","-9824711973","1922622154"
"TLAXCALA","San Lucas Tecopilco","-9825458866","1948772877"
"TLAXCALA","Santa Ana Nopalucan","-9834097542","1931230419"
"TLAXCALA","Santa Apolonia Teacalco","-9831129679","1924215717"
"TLAXCALA","Santa Catarina Ayometla","-9822361143","1919568914"
"TLAXCALA","Santa Cruz Quilehtla","-9822978490","1921281277"
"TLAXCALA","Santa Isabel Xiloxoxtla","-9820312045","1925134157"
"VERACRUZ DE IGNACIO DE LA LLAVE","Acayucan","-9490719162","1795476047"
"VERACRUZ DE IGNACIO DE LA LLAVE","Acula","-9577036157","1850993659"
"VERACRUZ DE IGNACIO DE LA LLAVE","Acultzingo","-9731958790","1872145875"
"VERACRUZ DE IGNACIO DE LA LLAVE","Camaron de Tejeda","-9661415332","1902356704"
"VERACRUZ DE IGNACIO DE LA LLAVE","Alpatlahuac","-9709058625","1911892824"
"VERACRUZ DE IGNACIO DE LA LLAVE","Alto Lucero de Gutierrez Barrios","-9673189743","1962163501"
"VERACRUZ DE IGNACIO DE LA LLAVE","Altotonga","-9724586775","1977190899"
"VERACRUZ DE IGNACIO DE LA LLAVE","Alvarado","-9576281989","1877070780"
"VERACRUZ DE IGNACIO DE LA LLAVE","Amatitlan","-9573278417","1843133569"
"VERACRUZ DE IGNACIO DE LA LLAVE","Naranjos Amatlan","-9768593878","2134917161"
"VERACRUZ DE IGNACIO DE LA LLAVE","Amatlan de los Reyes","-9691613502","1884826132"
"VERACRUZ DE IGNACIO DE LA LLAVE","Angel R. Cabada","-9544411995","1859485812"
"VERACRUZ DE IGNACIO DE LA LLAVE","La Antigua","-9637592519","1937117429"
"VERACRUZ DE IGNACIO DE LA LLAVE","Apazapan","-9671882364","1932041083"
"VERACRUZ DE IGNACIO DE LA LLAVE","Astacinga","-9710451638","1857185359"
"VERACRUZ DE IGNACIO DE LA LLAVE","Atlahuilco","-9708479676","1870571927"
"VERACRUZ DE IGNACIO DE LA LLAVE","Atzacan","-9708107941","1889652540"
"VERACRUZ DE IGNACIO DE LA LLAVE","Atzalan","-9724122717","1978768418"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlaltetela","-9690288253","1930954842"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ayahualulco","-9714870153","1935184866"
"VERACRUZ DE IGNACIO DE LA LLAVE","Banderilla","-9693423415","1958522938"
"VERACRUZ DE IGNACIO DE LA LLAVE","Boca del Rio","-9610550468","1910579715"
"VERACRUZ DE IGNACIO DE LA LLAVE","Calcahualco","-9708804693","1912367324"
"VERACRUZ DE IGNACIO DE LA LLAVE","Camerino Z. Mendoza","-9719163497","1879178251"
"VERACRUZ DE IGNACIO DE LA LLAVE","Carrillo Puerto","-9656973702","1879996152"
"VERACRUZ DE IGNACIO DE LA LLAVE","Catemaco","-9511350154","1841790889"
"VERACRUZ DE IGNACIO DE LA LLAVE","Cazones de Herrera","-9731029622","2070679020"
"VERACRUZ DE IGNACIO DE LA LLAVE","Cerro Azul","-9774582049","2119751976"
"VERACRUZ DE IGNACIO DE LA LLAVE","Citlaltepetl","-9787796176","2132751004"
"VERACRUZ DE IGNACIO DE LA LLAVE","Coacoatzintla","-9694084963","1965188223"
"VERACRUZ DE IGNACIO DE LA LLAVE","Coahuitlan","-9771449570","2027594042"
"VERACRUZ DE IGNACIO DE LA LLAVE","Coatzacoalcos","-9447777340","1813248314"
"VERACRUZ DE IGNACIO DE LA LLAVE","Coatzintla","-9747213051","2048848005"
"VERACRUZ DE IGNACIO DE LA LLAVE","Coetzala","-9691796185","1878358165"
"VERACRUZ DE IGNACIO DE LA LLAVE","Colipa","-9672746974","1992254609"
"VERACRUZ DE IGNACIO DE LA LLAVE","Comapa","-9688817912","1916721574"
"VERACRUZ DE IGNACIO DE LA LLAVE","Cordoba","-9692359910","1888390933"
"VERACRUZ DE IGNACIO DE LA LLAVE","Cosamaloapan de Carpio","-9579632278","1837343041"
"VERACRUZ DE IGNACIO DE LA LLAVE","Cosautlan de Carvajal","-9699104745","1933345999"
"VERACRUZ DE IGNACIO DE LA LLAVE","Coscomatepec","-9704527154","1906762972"
"VERACRUZ DE IGNACIO DE LA LLAVE","Cosoleacaque","-9464102434","1799743965"
"VERACRUZ DE IGNACIO DE LA LLAVE","Cotaxtla","-9639504850","1883486226"
"VERACRUZ DE IGNACIO DE LA LLAVE","Coxquihui","-9758608262","2018523581"
"VERACRUZ DE IGNACIO DE LA LLAVE","Coyutla","-9765355360","2024750852"
"VERACRUZ DE IGNACIO DE LA LLAVE","Cuichapa","-9686847457","1877358619"
"VERACRUZ DE IGNACIO DE LA LLAVE","Cuitlahuac","-9671940925","1880936171"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chacaltianguis","-9584255723","1830519275"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chalma","-9839974678","2121009387"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chiconamel","-9846066448","2122869427"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chiconquiaco","-9682005368","1974169686"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chicontepec","-9816789158","2097041274"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chinameca","-9467355283","1802498931"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chinampa de Gorostiza","-9773405088","2135676062"
"VERACRUZ DE IGNACIO DE LA LLAVE","Las Choapas","-9409981867","1791686126"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chocaman","-9703367611","1901621593"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chontla","-9792276889","2130133856"
"VERACRUZ DE IGNACIO DE LA LLAVE","Chumatlan","-9759424912","2020772448"
"VERACRUZ DE IGNACIO DE LA LLAVE","Espinal","-9740322411","2026235071"
"VERACRUZ DE IGNACIO DE LA LLAVE","Filomeno Mata","-9770464580","2020073403"
"VERACRUZ DE IGNACIO DE LA LLAVE","Fortin","-9699388801","1890879461"
"VERACRUZ DE IGNACIO DE LA LLAVE","Gutierrez Zamora","-9708785525","2044880236"
"VERACRUZ DE IGNACIO DE LA LLAVE","Hidalgotitlan","-9464631591","1777258575"
"VERACRUZ DE IGNACIO DE LA LLAVE","Huatusco","-9696919261","1915127130"
"VERACRUZ DE IGNACIO DE LA LLAVE","Huayacocotla","-9848124491","2053421328"
"VERACRUZ DE IGNACIO DE LA LLAVE","Hueyapan de Ocampo","-9514036742","1814949105"
"VERACRUZ DE IGNACIO DE LA LLAVE","Huiloapan de Cuauhtemoc","-9715310754","1881702816"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ignacio de la Llave","-9598841677","1872499201"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ilamatlan","-9844280965","2078098252"
"VERACRUZ DE IGNACIO DE LA LLAVE","Isla","-9553157362","1802883637"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ixcatepec","-9800635146","2123680737"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ixhuacan de los Reyes","-9711828918","1935535274"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ixhuatlan del Cafe","-9698157906","1905148500"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ixhuatlancillo","-9715120325","1889763961"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ixhuatlan del Sureste","-9438867097","1802136739"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ixhuatlan de Madero","-9801226165","2068844300"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ixmatlahuacan","-9583081533","1844918873"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ixtaczoquitlan","-9706535794","1886002895"
"VERACRUZ DE IGNACIO DE LA LLAVE","Jalacingo","-9731313429","1979883135"
"VERACRUZ DE IGNACIO DE LA LLAVE","Xalapa","-9690518613","1954984187"
"VERACRUZ DE IGNACIO DE LA LLAVE","Jalcomulco","-9676026652","1933347626"
"VERACRUZ DE IGNACIO DE LA LLAVE","Jaltipan","-9471689116","1795800117"
"VERACRUZ DE IGNACIO DE LA LLAVE","Jamapa","-9623737979","1904149570"
"VERACRUZ DE IGNACIO DE LA LLAVE","Jesus Carranza","-9502613700","1743473632"
"VERACRUZ DE IGNACIO DE LA LLAVE","Xico","-9701177206","1942411281"
"VERACRUZ DE IGNACIO DE LA LLAVE","Juan Rodriguez Clara","-9540304228","1798961424"
"VERACRUZ DE IGNACIO DE LA LLAVE","Juchique de Ferrer","-9669529414","1984152081"
"VERACRUZ DE IGNACIO DE LA LLAVE","Landero y Coss","-9685278749","1973453478"
"VERACRUZ DE IGNACIO DE LA LLAVE","Lerdo de Tejada","-9551399675","1862957248"
"VERACRUZ DE IGNACIO DE LA LLAVE","Maltrata","-9727609152","1881093874"
"VERACRUZ DE IGNACIO DE LA LLAVE","Manlio Fabio Altamirano","-9633063808","1909501278"
"VERACRUZ DE IGNACIO DE LA LLAVE","Mariano Escobedo","-9712991270","1891218349"
"VERACRUZ DE IGNACIO DE LA LLAVE","Martinez de la Torre","-9705794857","2006760758"
"VERACRUZ DE IGNACIO DE LA LLAVE","Mecatlan","-9768257037","2021009639"
"VERACRUZ DE IGNACIO DE LA LLAVE","Mecayapan","-9484061284","1822384998"
"VERACRUZ DE IGNACIO DE LA LLAVE","Medellin","-9615487364","1905978155"
"VERACRUZ DE IGNACIO DE LA LLAVE","Miahuatlan","-9686861411","1970565228"
"VERACRUZ DE IGNACIO DE LA LLAVE","Las Minas","-9714626661","1969060182"
"VERACRUZ DE IGNACIO DE LA LLAVE","Misantla","-9684630867","1994009714"
"VERACRUZ DE IGNACIO DE LA LLAVE","Mixtla de Altamirano","-9699367329","1859397096"
"VERACRUZ DE IGNACIO DE LA LLAVE","Moloacan","-9435041037","1797998660"
"VERACRUZ DE IGNACIO DE LA LLAVE","Naolinco","-9687351559","1965496183"
"VERACRUZ DE IGNACIO DE LA LLAVE","Naranjal","-9695940410","1880666186"
"VERACRUZ DE IGNACIO DE LA LLAVE","Nautla","-9677248083","2020985916"
"VERACRUZ DE IGNACIO DE LA LLAVE","Oluta","-9489495389","1793462453"
"VERACRUZ DE IGNACIO DE LA LLAVE","Omealca","-9678675884","1874725686"
"VERACRUZ DE IGNACIO DE LA LLAVE","Orizaba","-9709943248","1885835438"
"VERACRUZ DE IGNACIO DE LA LLAVE","Otatitlan","-9603254013","1817665417"
"VERACRUZ DE IGNACIO DE LA LLAVE","Oteapan","-9467123542","1800666728"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ozuluama de Mascareñas","-9785107976","2165968747"
"VERACRUZ DE IGNACIO DE LA LLAVE","Pajapan","-9469243531","1826140393"
"VERACRUZ DE IGNACIO DE LA LLAVE","Panuco","-9819252566","2204537780"
"VERACRUZ DE IGNACIO DE LA LLAVE","Papantla","-9732360038","2044686110"
"VERACRUZ DE IGNACIO DE LA LLAVE","Paso del Macho","-9672344942","1897246096"
"VERACRUZ DE IGNACIO DE LA LLAVE","Paso de Ovejas","-9644081414","1928347089"
"VERACRUZ DE IGNACIO DE LA LLAVE","La Perla","-9713367413","1893033672"
"VERACRUZ DE IGNACIO DE LA LLAVE","Perote","-9724188036","1956174267"
"VERACRUZ DE IGNACIO DE LA LLAVE","Platon Sanchez","-9837420649","2127200575"
"VERACRUZ DE IGNACIO DE LA LLAVE","Playa Vicente","-9581105981","1783155206"
"VERACRUZ DE IGNACIO DE LA LLAVE","Poza Rica de Hidalgo","-9746992633","2053126013"
"VERACRUZ DE IGNACIO DE LA LLAVE","Las Vigas de Ramirez","-9709637014","1963815129"
"VERACRUZ DE IGNACIO DE LA LLAVE","Pueblo Viejo","-9783370657","2218286959"
"VERACRUZ DE IGNACIO DE LA LLAVE","Puente Nacional","-9648151686","1932714029"
"VERACRUZ DE IGNACIO DE LA LLAVE","Rafael Delgado","-9707540173","1880539907"
"VERACRUZ DE IGNACIO DE LA LLAVE","Rafael Lucio","-9698873763","1959232939"
"VERACRUZ DE IGNACIO DE LA LLAVE","Rio Blanco","-9714488183","1883708218"
"VERACRUZ DE IGNACIO DE LA LLAVE","Saltabarranca","-9553110795","1859491782"
"VERACRUZ DE IGNACIO DE LA LLAVE","San Andres Tenejapan","-9709383582","1878932644"
"VERACRUZ DE IGNACIO DE LA LLAVE","San Andres Tuxtla","-9521397258","1844831557"
"VERACRUZ DE IGNACIO DE LA LLAVE","San Juan Evangelista","-9513893428","1788713916"
"VERACRUZ DE IGNACIO DE LA LLAVE","Santiago Tuxtla","-9530915401","1846327394"
"VERACRUZ DE IGNACIO DE LA LLAVE","Sayula de Aleman","-9495701559","1788162360"
"VERACRUZ DE IGNACIO DE LA LLAVE","Soconusco","-9488214775","1796209988"
"VERACRUZ DE IGNACIO DE LA LLAVE","Sochiapa","-9694150433","1919377909"
"VERACRUZ DE IGNACIO DE LA LLAVE","Soledad Atzompa","-9715393429","1875647263"
"VERACRUZ DE IGNACIO DE LA LLAVE","Soledad de Doblado","-9642390249","1904569372"
"VERACRUZ DE IGNACIO DE LA LLAVE","Soteapan","-9487286127","1823104631"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tamalin","-9781279538","2133704007"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tamiahua","-9744775454","2128973880"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tampico Alto","-9780185752","2211340407"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tancoco","-9778977050","2128321006"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tantima","-9783285890","2133263354"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tantoyuca","-9822899427","2135354437"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tatatila","-9711232103","1969110559"
"VERACRUZ DE IGNACIO DE LA LLAVE","Castillo de Teayo","-9763149053","2074933810"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tecolutla","-9700817401","2047673297"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tehuipango","-9705500528","1851848165"
"VERACRUZ DE IGNACIO DE LA LLAVE","alamo Temapache","-9767947715","2090905556"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tempoal","-9838358194","2152951887"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tenampa","-9687736810","1925551015"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tenochtitlan","-9691559593","1981397444"
"VERACRUZ DE IGNACIO DE LA LLAVE","Teocelo","-9697213641","1938637895"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tepatlaxco","-9684415215","1906317195"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tepetlan","-9679737978","1967452017"
"VERACRUZ DE IGNACIO DE LA LLAVE","Jose Azueta","-9571255150","1807910217"
"VERACRUZ DE IGNACIO DE LA LLAVE","Texcatepec","-9836796670","2058639568"
"VERACRUZ DE IGNACIO DE LA LLAVE","Texhuacan","-9703840480","1862249912"
"VERACRUZ DE IGNACIO DE LA LLAVE","Texistepec","-9482017197","1789750123"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tezonapa","-9668506407","1860373943"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tihuatlan","-9754124803","2071772282"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlacojalpan","-9594204905","1823433526"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlacolulan","-9700214330","1966733083"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlacotalpan","-9565627376","1861079493"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlacotepec de Mejia","-9684082400","1919011736"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlachichilco","-9820095370","2061615560"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlalixcoyan","-9605865426","1880169073"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlalnelhuayocan","-9697436993","1956295528"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlapacoyan","-9721516207","1996148252"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlaquilpa","-9711862745","1861068627"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tlilapan","-9710080209","1880496859"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tonayan","-9691777784","1967921755"
"VERACRUZ DE IGNACIO DE LA LLAVE","Totutla","-9696385388","1921179682"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tuxtilla","-9589324701","1823918311"
"VERACRUZ DE IGNACIO DE LA LLAVE","Ursulo Galvan","-9635973554","1940655826"
"VERACRUZ DE IGNACIO DE LA LLAVE","Vega de Alatorre","-9664484874","2002803013"
"VERACRUZ DE IGNACIO DE LA LLAVE","Veracruz","-9613746782","1919232949"
"VERACRUZ DE IGNACIO DE LA LLAVE","Villa Aldama","-9722344554","1964887650"
"VERACRUZ DE IGNACIO DE LA LLAVE","Yanga","-9679039978","1882554477"
"VERACRUZ DE IGNACIO DE LA LLAVE","Yecuatla","-9677652286","1986500604"
"VERACRUZ DE IGNACIO DE LA LLAVE","Zentla","-9686076194","1911362843"
"VERACRUZ DE IGNACIO DE LA LLAVE","Zongolica","-9699800626","1866681271"
"VERACRUZ DE IGNACIO DE LA LLAVE","Zontecomatlan de Lopez y Fuentes","-9834189214","2076287776"
"VERACRUZ DE IGNACIO DE LA LLAVE","Zozocolco de Hidalgo","-9757571957","2014066277"
"VERACRUZ DE IGNACIO DE LA LLAVE","Agua Dulce","-9414387052","1813988856"
"VERACRUZ DE IGNACIO DE LA LLAVE","El Higo","-9844849807","2177092950"
"VERACRUZ DE IGNACIO DE LA LLAVE","Nanchital de Lazaro Cardenas del Rio","-9441340265","1806833429"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tres Valles","-9613726120","1824260234"
"VERACRUZ DE IGNACIO DE LA LLAVE","Carlos A. Carrillo","-9575410862","1837314463"
"VERACRUZ DE IGNACIO DE LA LLAVE","Tatahuicapan de Juarez","-9476044572","1824452988"
"VERACRUZ DE IGNACIO DE LA LLAVE","Uxpanapa","-9445169924","1727718366"
"VERACRUZ DE IGNACIO DE LA LLAVE","San Rafael","-9686733290","2018590633"
"VERACRUZ DE IGNACIO DE LA LLAVE","Santiago Sochiapan","-9573653598","1766352849"
"YUCATAN       ","Abala","-8968090807","2064685459"
"YUCATAN       ","Acanceh","-8945250673","2080286064"
"YUCATAN       ","Akil","-8934779229","2026403278"
"YUCATAN       ","Baca","-8940678127","2110681564"
"YUCATAN       ","Bokoba","-8917772593","2100699831"
"YUCATAN       ","Buctzotz","-8879287415","2120666927"
"YUCATAN       ","Cacalchen","-8922870386","2098328600"
"YUCATAN       ","Calotmul","-8818365968","2102519176"
"YUCATAN       ","Cansahcab","-8910216523","2115706986"
"YUCATAN       ","Cantamayec","-8907714468","2046586607"
"YUCATAN       ","Celestun","-9039635023","2085490442"
"YUCATAN       ","Cenotillo","-8860399708","2096617749"
"YUCATAN       ","Conkal","-8951609379","2107460985"
"YUCATAN       ","Cuncunul","-8829682711","2064359493"
"YUCATAN       ","Cuzama","-8931481717","2074573246"
"YUCATAN       ","Chacsinkin","-8901657292","2016935523"
"YUCATAN       ","Chankom","-8851218802","2057142680"
"YUCATAN       ","Chapab","-8946238382","2045666084"
"YUCATAN       ","Chemax","-8793227841","2065769907"
"YUCATAN       ","Chicxulub Pueblo","-8951680560","2113920139"
"YUCATAN       ","Chichimila","-8821562041","2063482313"
"YUCATAN       ","Chikindzonot","-8848674692","2033348380"
"YUCATAN       ","Chochola","-8982848090","2074757507"
"YUCATAN       ","Chumayel","-8930243219","2042926182"
"YUCATAN       ","Dzan","-8947055788","2038910769"
"YUCATAN       ","Dzemul","-8930144779","2120935868"
"YUCATAN       ","Dzidzantun","-8905030155","2124767655"
"YUCATAN       ","Dzilam de Bravo","-8889152026","2139245291"
"YUCATAN       ","Dzilam Gonzalez","-8892986773","2128070532"
"YUCATAN       ","Dzitas","-8853144137","2083716654"
"YUCATAN       ","Dzoncauich","-8889132113","2112827902"
"YUCATAN       ","Espita","-8830360339","2099749358"
"YUCATAN       ","Halacho","-9008259478","2047470764"
"YUCATAN       ","Hocaba","-8924034929","2081109962"
"YUCATAN       ","Hoctun","-8920253730","2086463222"
"YUCATAN       ","Homun","-8928343533","2074281125"
"YUCATAN       ","Huhi","-8915919632","2072448932"
"YUCATAN       ","Hunucma","-8987235665","2101795448"
"YUCATAN       ","Ixil","-8948051907","2115104704"
"YUCATAN       ","Izamal","-8902147859","2092335739"
